transaction_id,date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,unit_cost,discount_pct,revenue,cost,profit,payment_method,customer_segment
TXN29359,2024-11-22,ST03,Sunset Plaza,West,Home & Garden,Patio Chair,2,225.82,138.38,10.0,406.48,276.76,129.72,Credit Card,New
TXN11741,2023-10-09,ST06,Riverside,Southeast,Groceries,Organic Coffee,4,3.07,2.59,0.0,12.28,10.36,1.92,Debit Card,Returning
TXN5045,2023-04-28,ST04,Lakeview,Midwest,Groceries,Greek Yogurt,3,35.14,29.61,15.0,89.61,88.83,0.78,Credit Card,New
TXN27497,2024-10-15,ST01,Maple Street,Northeast,Electronics,Smart Watch,4,365.31,298.84,0.0,1461.24,1195.36,265.88,Cash,New
TXN13954,2023-11-23,ST02,Harborview,Northeast,Electronics,Smart Watch,1,377.38,304.7,0.0,377.38,304.7,72.68,Cash,Returning
TXN28413,2024-11-05,ST05,Magnolia Square,Southeast,Apparel,Baseball Cap,2,58.88,35.66,0.0,117.76,71.32,46.44,Mobile Payment,Returning
TXN13090,2023-11-09,ST05,Magnolia Square,Southeast,Apparel,Cotton T-Shirt,4,86.63,49.02,5.0,329.2,196.08,133.12,Debit Card,New
TXN20029,2024-04-19,ST02,Harborview,Northeast,Electronics,Bluetooth Speaker,3,151.73,128.37,0.0,455.19,385.11,70.08,Credit Card,New
TXN17543,2024-02-09,ST02,Harborview,Northeast,Groceries,Trail Mix,3,2.37,2.06,0.0,7.11,6.18,0.93,Cash,New
TXN12813,2023-11-05,ST02,Harborview,Northeast,Groceries,Greek Yogurt,3,13.24,11.69,0.0,39.72,35.07,4.65,Credit Card,New
TXN16948,2024-01-20,ST05,Magnolia Square,Southeast,Apparel,Denim Jacket,3,119.41,64.99,0.0,358.23,194.97,163.26,Debit Card,Returning
TXN4443,2023-04-13,ST04,Lakeview,Midwest,Groceries,Organic Coffee,3,8.0,7.22,0.0,24.0,21.66,2.34,Debit Card,New
TXN12948,2023-11-07,ST03,Sunset Plaza,West,Apparel,Yoga Pants,5,110.53,63.48,5.0,525.0,317.4,207.6,Credit Card,Returning
TXN24628,2024-08-02,ST01,Maple Street,Northeast,Home & Garden,Garden Hose,5,109.31,62.77,5.0,519.2,313.85,205.35,Cash,New
TXN15737,2023-12-21,ST06,Riverside,Southeast,Electronics,Phone Charger,5,654.64,499.82,10.0,2945.9,2499.1,446.8,Credit Card,New
TXN9153,2023-08-02,ST05,Magnolia Square,Southeast,Electronics,Bluetooth Speaker,2,113.73,87.92,10.0,204.72,175.84,28.88,Debit Card,New
TXN26194,2024-09-08,ST06,Riverside,Southeast,Apparel,Baseball Cap,4,119.69,56.69,0.0,478.76,226.76,252.0,Credit Card,Returning
TXN23928,2024-07-17,ST04,Lakeview,Midwest,Groceries,Pasta Pack,1,24.75,21.28,15.0,21.04,21.28,-0.24,Debit Card,Returning
TXN29369,2024-11-22,ST04,Lakeview,Midwest,Home & Garden,Patio Chair,5,96.91,63.04,5.0,460.3,315.2,145.1,Mobile Payment,Returning
TXN30766,2024-12-15,ST04,Lakeview,Midwest,Apparel,Baseball Cap,3,113.11,67.69,10.0,305.4,203.07,102.33,Debit Card,Returning
TXN21310,2024-05-21,ST02,Harborview,Northeast,Groceries,Greek Yogurt,3,31.72,27.24,0.0,95.16,81.72,13.44,Credit Card,Returning
TXN16004,2023-12-25,ST05,Magnolia Square,Southeast,Home & Garden,Garden Hose,4,232.66,138.39,10.0,837.56,553.56,284.0,Credit Card,Returning
TXN18516,2024-03-10,ST03,Sunset Plaza,West,Apparel,Running Shoes,7,20.75,11.49,0.0,145.25,80.43,64.82,Mobile Payment,New
TXN5207,2023-05-02,ST01,Maple Street,Northeast,Electronics,Tablet Case,4,132.39,114.97,0.0,529.56,459.88,69.68,mobile payment,Returning
TXN23715,2024-07-13,ST02,Harborview,Northeast,Apparel,Running Shoes,4,40.57,21.82,0.0,162.28,87.28,75.0,Debit Card,Returning
TXN26081,2024-09-06,ST04,Lakeview,Midwest,Groceries,Sparkling Water,3,12.07,10.04,0.0,36.21,30.12,6.09,Debit Card,Returning
TXN13971,2023-11-23,ST05,Magnolia Square,Southeast,Apparel,Denim Jacket,1,32.58,16.57,15.0,27.69,16.57,11.12,Credit Card,Returning
TXN23048,2024-06-29,ST01,Maple Street,Northeast,Home & Garden,Patio Chair,4,197.48,126.4,10.0,710.92,505.6,205.32,Credit Card,New
TXN15454,2023-12-17,ST01,Maple Street,Northeast,Beauty,Lip Balm Set,4,44.97,23.67,0.0,179.88,94.68,85.2,Credit Card,New
TXN26505,2024-09-17,ST06,Riverside,Southeast,Electronics,Gaming Mouse,1,407.98,319.1,0.0,407.98,319.1,88.88,Credit Card,New
TXN25182,2024-08-15,ST03,Sunset Plaza,West,Apparel,Casual Sneakers,1,37.12,23.35,10.0,33.41,23.35,10.06,Credit Card,Returning
TXN26147,2024-09-07,ST06,Riverside,Southeast,Groceries,Organic Coffee,1,39.55,36.38,0.0,39.55,36.38,3.17,Credit Card,New
TXN6663,2023-06-09,ST03,Sunset Plaza,West,Home & Garden,Patio Chair,3,8.68,4.91,0.0,26.04,14.73,11.31,Debit Card,New
TXN26693,2024-09-22,ST06,Riverside,Southeast,Home & Garden,Patio Chair,3,94.2,58.32,15.0,240.21,174.96,65.25,Credit Card,New
TXN2772,2023-03-02,ST01,Maple Street,Northeast,Apparel,Baseball Cap,1,64.13,38.4,15.0,54.51,38.4,16.11,Credit Card,Returning
TXN29875,2024-11-30,ST06,Riverside,Southeast,Beauty,Perfume Spray,2,57.26,32.69,0.0,114.52,65.38,49.14,Debit Card,New
TXN30653,2024-12-13,ST05,Magnolia Square,Southeast,Apparel,Cotton T-Shirt,3,115.78,71.2,0.0,347.34,213.6,133.74,Debit Card,New
TXN24256,2024-07-24,ST05,Magnolia Square,Southeast,Electronics,USB Hub,2,205.66,184.98,0.0,411.32,369.96,41.36,Mobile Payment,New
TXN9026,2023-07-30,ST02,Harborview,Northeast,Groceries,Olive Oil,5,34.42,29.78,5.0,163.5,148.9,14.6,Credit Card,New
TXN4678,2023-04-19,ST03,Sunset Plaza,West,Electronics,Smart Watch,2,98.55,83.78,0.0,197.1,167.56,29.54,Credit Card,Returning
TXN29068,2024-11-16,ST06,Riverside,Southeast,Beauty,Body Lotion,1,48.4,26.97,0.0,48.4,26.97,21.43,Credit Card,Returning
TXN8145,2023-07-10,ST03,Sunset Plaza,West,Groceries,Granola Bars,1,24.83,21.46,10.0,22.35,21.46,0.89,Debit Card,Returning
TXN24861,2024-08-07,ST05,Magnolia Square,Southeast,Electronics,Tablet Case,1,366.63,303.4,0.0,366.63,303.4,63.23,Credit Card,Returning
TXN9530,2023-08-12,ST03,Sunset Plaza,West,Beauty,Facial Cleanser,4,31.57,20.15,20.0,101.04,80.6,20.44,Cash,Returning
TXN11041,2023-09-21,ST04,Lakeview,Midwest,Beauty,Facial Cleanser,3,64.5,33.23,0.0,193.5,99.69,93.81,Cash,New
TXN28826,2024-11-12,ST02,Harborview,Northeast,Apparel,Cotton T-Shirt,3,48.95,25.15,0.0,146.85,75.45,71.4,Credit Card,VIP
TXN26420,2024-09-15,ST04,Lakeview,Midwest,Electronics,Phone Charger,5,380.96,311.2,0.0,1904.8,1556.0,348.8,Credit Card,Returning
TXN8283,2023-07-13,ST06,Riverside,Southeast,Apparel,Denim Jacket,2,102.37,47.91,0.0,204.74,95.82,108.92,Credit Card,New
TXN1490,2023-01-18,ST05,Magnolia Square,Southeast,Apparel,Casual Sneakers,2,105.28,50.08,5.0,200.04,100.16,99.88,Credit Card,New
TXN31218,2024-12-22,ST05,Magnolia Square,Southeast,Groceries,Organic Coffee,1,10.85,8.97,20.0,8.68,8.97,-0.29,Cash,New
TXN24984,2024-08-10,ST03,Sunset Plaza,West,Groceries,Greek Yogurt,7,9.12,7.51,0.0,63.84,52.57,11.27,Debit Card,New
TXN13814,2023-11-20,ST04,Lakeview,Midwest,Electronics,Wireless Earbuds,1,635.8,511.54,0.0,635.8,511.54,124.26,Credit Card,Returning
TXN28023,2024-10-29,ST04,Lakeview,Midwest,Apparel,Casual Sneakers,5,51.81,30.36,0.0,259.05,151.8,107.25,Credit Card,Returning
TXN14012,2023-11-24,ST03,Sunset Plaza,West,Home & Garden,Indoor Planter,4,110.51,63.1,10.0,397.84,252.4,145.44,Credit Card,VIP
TXN13446,2023-11-15,ST03,Sunset Plaza,West,Beauty,Facial Cleanser,1,19.16,9.82,0.0,19.16,9.82,9.34,Credit Card,Returning
TXN31592,2024-12-28,ST05,Magnolia Square,Southeast,Apparel,Wool Sweater,3,105.54,50.5,0.0,316.62,151.5,165.12,Credit Card,Returning
TXN16048,2023-12-26,ST05,Magnolia Square,Southeast,Groceries,Olive Oil,4,9.26,8.31,10.0,33.32,33.24,0.08,Credit Card,New
TXN12728,2023-11-04,ST02,Harborview,Northeast,Groceries,Honey Jar,1,25.7,22.1,0.0,25.7,22.1,3.6,Credit Card,Returning
TXN27353,2024-10-11,ST04,Lakeview,Midwest,Electronics,Wireless Earbuds,3,701.52,530.92,0.0,2104.56,1592.76,511.8,Mobile Payment,New
TXN3223,2023-03-12,ST06,Riverside,Southeast,Apparel,Baseball Cap,4,13.01,8.45,0.0,52.04,33.8,18.24,Credit Card,Returning
TXN19100,2024-03-26,ST01,Maple Street,Northeast,Apparel,Casual Sneakers,1,52.86,29.37,0.0,52.86,29.37,23.49,Credit Card,New
TXN27360,2024-10-11,ST05,Magnolia Square,Southeast,Home & Garden,Storage Bin,1,140.44,87.1,0.0,140.44,87.1,53.34,Debit Card,Returning
TXN18179,2024-03-01,ST05,Magnolia Square,Southeast,Apparel,Cotton T-Shirt,2,119.25,69.62,10.0,214.64,139.24,75.4,Cash,Returning
TXN2118,2023-02-08,ST02,Harborview,Northeast,Groceries,Olive Oil,3,9.67,8.07,0.0,29.01,24.21,4.8,Debit Card,Returning
TXN28616,2024-11-09,ST03,Sunset Plaza,West,Beauty,Sunscreen SPF50,4,88.72,55.25,0.0,354.88,221.0,133.88,Cash,Returning
TXN4385,2023-04-12,ST01,Maple Street,Northeast,Home & Garden,Throw Pillow,2,174.36,123.96,0.0,348.72,247.92,100.8,Credit Card,Returning
TXN16075,2023-12-27,ST02,Harborview,Northeast,Groceries,Pasta Pack,1,17.17,14.46,5.0,16.31,14.46,1.85,Debit Card,New
TXN21372,2024-05-23,ST03,Sunset Plaza,West,Groceries,Granola Bars,2,15.69,14.04,0.0,31.38,28.08,3.3,Credit Card,Returning
TXN7103,2023-06-18,ST06,Riverside,Southeast,Apparel,Yoga Pants,1,20.1,10.15,0.0,20.1,10.15,9.95,Mobile Payment,Returning
TXN1707,2023-01-25,ST06,Riverside,Southeast,Beauty,Body Lotion,3,46.69,30.28,10.0,126.06,90.84,35.22,Credit Card,VIP
TXN25362,2024-08-19,ST06,Riverside,Southeast,Groceries,Olive Oil,3,13.57,12.12,15.0,34.59,36.36,-1.77,Credit Card,Returning
TXN15472,2023-12-17,ST03,Sunset Plaza,West,Beauty,Sunscreen SPF50,6,79.37,40.96,0.0,476.22,245.76,230.46,Debit Card,Returning
TXN13685,2023-11-18,ST05,Magnolia Square,Southeast,Groceries,Greek Yogurt,1,24.85,22.51,5.0,23.61,22.51,1.1,Debit Card,Returning
TXN11788,2023-10-11,ST04,Lakeview,Midwest,Beauty,Facial Cleanser,5,32.27,20.46,0.0,161.35,102.3,59.05,Credit Card,Returning
TXN20578,2024-05-02,ST05,Magnolia Square,Southeast,Home & Garden,Patio Chair,5,35.89,24.36,15.0,152.55,121.8,30.75,Credit Card,Returning
TXN16001,2023-12-25,ST05,Magnolia Square,Southeast,Electronics,Phone Charger,3,560.02,466.76,10.0,1512.06,1400.28,111.78,Debit Card,New
TXN7284,2023-06-22,ST03,Sunset Plaza,West,Beauty,Facial Cleanser,3,46.12,24.0,0.0,138.36,72.0,66.36,Credit Card,Returning
TXN16311,2023-12-31,ST01,Maple Street,Northeast,Beauty,Hair Serum,2,25.67,14.54,20.0,41.08,29.08,12.0,Debit Card,Returning
TXN15371,2023-12-15,ST06,Riverside,Southeast,Apparel,Winter Coat,3,74.41,37.97,0.0,223.23,113.91,109.32,Credit Card,New
TXN3624,2023-03-22,ST06,Riverside,Southeast,Electronics,Tablet Case,1,376.5,324.3,0.0,376.5,324.3,52.2,Cash,New
TXN26058,2024-09-06,ST02,Harborview,Northeast,Groceries,Honey Jar,1,21.08,18.09,0.0,21.08,18.09,2.99,Credit Card,Returning
TXN11631,2023-10-06,ST06,Riverside,Southeast,Apparel,Wool Sweater,1,72.51,42.51,0.0,72.51,42.51,30.0,Mobile Payment,Returning
TXN9687,2023-08-16,ST04,Lakeview,Midwest,Apparel,Cotton T-Shirt,3,75.94,42.76,0.0,227.82,128.28,99.54,Credit Card,Returning
TXN14328,2023-11-29,ST04,Lakeview,Midwest,Home & Garden,Throw Pillow,1,111.88,67.36,0.0,111.88,67.36,44.52,Credit Card,Returning
TXN15353,2023-12-15,ST04,Lakeview,Midwest,Apparel,Running Shoes,1,81.05,47.5,0.0,81.05,47.5,33.55,Mobile Payment,Returning
TXN30934,2024-12-18,ST02,Harborview,Northeast,Beauty,Facial Cleanser,3,26.29,14.71,0.0,78.87,44.13,34.74,Cash,VIP
TXN30085,2024-12-04,ST02,Harborview,Northeast,Apparel,Cotton T-Shirt,2,103.49,63.43,0.0,206.98,126.86,80.12,Cash,New
TXN21462,2024-05-25,ST04,Lakeview,Midwest,Electronics,Tablet Case,1,764.03,682.61,0.0,764.03,682.61,81.42,Debit Card,New
TXN5292,2023-05-04,ST03,Sunset Plaza,West,Electronics,Wireless Earbuds,1,390.63,327.49,0.0,390.63,327.49,63.14,Credit Card,Returning
TXN21947,2024-06-05,ST06,Riverside,Southeast,Beauty,Face Moisturizer,1,23.81,13.4,0.0,23.81,13.4,10.41,Debit Card,Returning
TXN10496,2023-09-06,ST04,Lakeview,Midwest,Home & Garden,Storage Bin,2,29.93,19.74,0.0,59.86,39.48,20.38,Mobile Payment,New
TXN3976,2023-04-01,ST03,Sunset Plaza,West,Apparel,Baseball Cap,2,86.08,45.33,5.0,163.56,90.66,72.9,Credit Card,New
TXN9059,2023-07-30,ST06,Riverside,Southeast,Home & Garden,Throw Pillow,2,12.43,8.18,10.0,22.38,16.36,6.02,Credit Card,Returning
TXN16350,2023-12-31,ST04,Lakeview,Midwest,Electronics,Laptop Stand,1,559.78,424.64,0.0,559.78,424.64,135.14,Credit Card,Returning
TXN16195,2023-12-29,ST02,Harborview,Northeast,Home & Garden,Ceramic Vase,2,222.3,165.11,0.0,444.6,330.22,114.38,Debit Card,New
TXN30990,2024-12-19,ST01,Maple Street,Northeast,Home & Garden,Throw Pillow,4,170.39,120.9,15.0,579.32,483.6,95.72,Mobile Payment,Returning
TXN19380,2024-04-01,ST05,Magnolia Square,Southeast,Groceries,Honey Jar,8,3.63,3.23,0.0,29.04,25.84,3.2,Credit Card,New
TXN23398,2024-07-06,ST03,Sunset Plaza,West,Electronics,Bluetooth Speaker,2,263.74,201.65,0.0,527.48,403.3,124.18,Mobile Payment,Returning
TXN8061,2023-07-08,ST06,Riverside,Southeast,Electronics,Bluetooth Speaker,2,798.57,615.81,0.0,1597.14,1231.62,365.52,Debit Card,Returning
TXN27906,2024-10-26,ST03,Sunset Plaza,West,Home & Garden,Ceramic Vase,3,62.55,38.74,0.0,187.65,116.22,71.43,Credit Card,New
TXN15645,2023-12-20,ST03,Sunset Plaza,West,Home & Garden,Ceramic Vase,1,184.0,130.35,0.0,184.0,130.35,53.65,Mobile Payment,New
TXN16724,2024-01-12,ST03,Sunset Plaza,West,Electronics,Laptop Stand,4,616.41,520.56,0.0,2465.64,2082.24,383.4,Cash,Returning
TXN9001,2023-07-29,ST05,Magnolia Square,Southeast,Apparel,Cotton T-Shirt,1,54.62,34.14,5.0,51.89,34.14,17.75,Debit Card,New
TXN24785,2024-08-05,ST04,Lakeview,Midwest,Electronics,Wireless Earbuds,3,144.5,122.2,15.0,368.46,366.6,1.86,Cash,VIP
TXN16177,2023-12-28,ST06,Riverside,Southeast,Electronics,Laptop Stand,6,794.11,617.73,0.0,4764.66,3706.38,1058.28,Cash,Returning
TXN19338,2024-03-31,ST05,Magnolia Square,Southeast,Home & Garden,Indoor Planter,3,213.34,138.8,0.0,640.02,416.4,223.62,Credit Card,Returning
TXN24138,2024-07-22,ST02,Harborview,Northeast,Beauty,Body Lotion,4,26.0,16.79,0.0,104.0,67.16,36.84,Cash,New
TXN12203,2023-10-23,ST03,Sunset Plaza,West,Home & Garden,Throw Pillow,5,118.71,78.07,20.0,474.85,390.35,84.5,Debit Card,Returning
TXN2836,2023-03-03,ST05,Magnolia Square,Southeast,Beauty,Hair Serum,3,61.27,37.34,0.0,183.81,112.02,71.79,Mobile Payment,New
TXN15659,2023-12-20,ST04,Lakeview,Midwest,Beauty,Hair Serum,1,13.88,7.67,5.0,13.19,7.67,5.52,Mobile Payment,VIP
TXN29187,2024-11-19,ST03,Sunset Plaza,West,Groceries,Organic Coffee,2,39.34,35.82,5.0,74.74,71.64,3.1,Cash,Returning
TXN11261,2023-09-26,ST06,Riverside,Southeast,Apparel,Winter Coat,1,58.52,34.26,10.0,52.67,34.26,18.41,Credit Card,VIP
TXN4706,2023-04-20,ST02,Harborview,Northeast,Electronics,Smart Watch,6,593.18,473.6,10.0,3203.16,2841.6,361.56,Mobile Payment,Returning
TXN24195,2024-07-23,ST03,Sunset Plaza,West,Electronics,Smart Watch,5,56.9,42.72,0.0,284.5,213.6,70.9,Mobile Payment,VIP
TXN13786,2023-11-20,ST02,Harborview,Northeast,Home & Garden,Garden Hose,1,207.34,137.33,10.0,186.61,137.33,49.28,Mobile Payment,Returning
TXN23523,2024-07-08,ST06,Riverside,Southeast,Electronics,Bluetooth Speaker,1,419.69,353.64,5.0,398.71,353.64,45.07,Credit Card,New
TXN25287,2024-08-18,ST01,Maple Street,Northeast,Beauty,Body Lotion,3,26.43,14.42,5.0,75.33,43.26,32.07,Cash,Returning
TXN30211,2024-12-06,ST03,Sunset Plaza,West,Apparel,Running Shoes,1,25.3,11.78,0.0,25.3,11.78,13.52,Credit Card,VIP
TXN17001,2024-01-22,ST02,Harborview,Northeast,Electronics,Smart Watch,1,133.57,107.12,0.0,133.57,107.12,26.45,Mobile Payment,Returning
TXN3839,2023-03-28,ST03,Sunset Plaza,West,Apparel,Yoga Pants,3,114.88,62.37,0.0,344.64,187.11,157.53,Mobile Payment,VIP
TXN10493,2023-09-06,ST03,Sunset Plaza,West,Groceries,Organic Coffee,1,24.86,21.6,0.0,24.86,21.6,3.26,Mobile Payment,VIP
TXN26764,2024-09-24,ST06,Riverside,Southeast,Beauty,Hair Serum,5,31.92,16.31,0.0,159.6,81.55,78.05,Debit Card,New
TXN5721,2023-05-15,ST06,Riverside,Southeast,Apparel,Casual Sneakers,5,105.87,49.93,5.0,502.9,249.65,253.25,Mobile Payment,Returning
TXN16021,2023-12-26,ST01,Maple Street,Northeast,Beauty,Sunscreen SPF50,7,36.07,20.79,0.0,252.49,145.53,106.96,Debit Card,New
TXN3651,2023-03-23,ST05,Magnolia Square,Southeast,Electronics,Tablet Case,3,704.76,602.53,10.0,1902.84,1807.59,95.25,credit card,Returning
TXN23963,2024-07-18,ST04,Lakeview,Midwest,Home & Garden,LED Lamp,1,98.75,59.1,0.0,98.75,59.1,39.65,Debit Card,New
TXN3399,2023-03-17,ST05,Magnolia Square,Southeast,Groceries,Greek Yogurt,3,33.53,27.51,0.0,100.59,82.53,18.06,Credit Card,Returning
TXN16312,2023-12-31,ST01,Maple Street,Northeast,Apparel,Winter Coat,3,48.4,23.12,0.0,145.2,69.36,75.84,Debit Card,Returning
TXN27088,2024-10-04,ST01,Maple Street,Northeast,Electronics,Wireless Earbuds,2,616.88,539.77,0.0,1233.76,1079.54,154.22,Credit Card,Returning
TXN14424,2023-12-01,ST02,Harborview,Northeast,Groceries,Sparkling Water,3,21.25,18.05,0.0,63.75,54.15,9.6,Cash,New
TXN22608,2024-06-19,ST03,Sunset Plaza,West,Beauty,Face Moisturizer,4,18.0,11.17,15.0,61.2,44.68,16.52,Debit Card,Returning
TXN17084,2024-01-25,ST02,Harborview,Northeast,Apparel,Yoga Pants,4,35.01,21.61,0.0,140.04,86.44,53.6,Credit Card,Returning
TXN23416,2024-07-06,ST05,Magnolia Square,Southeast,Apparel,Yoga Pants,3,67.95,37.92,10.0,183.48,113.76,69.72,Debit Card,New
TXN5979,2023-05-22,ST03,Sunset Plaza,West,Electronics,USB Hub,4,509.92,386.55,0.0,2039.68,1546.2,493.48,Mobile Payment,Returning
TXN6472,2023-06-04,ST06,Riverside,Southeast,Beauty,Lip Balm Set,3,51.2,25.79,15.0,130.56,77.37,53.19,Mobile Payment,Returning
TXN27621,2024-10-18,ST03,Sunset Plaza,West,Groceries,Granola Bars,1,32.57,26.83,5.0,30.94,26.83,4.11,Cash,New
TXN7322,2023-06-23,ST03,Sunset Plaza,West,Apparel,Baseball Cap,4,10.35,5.08,0.0,41.4,20.32,21.08,Credit Card,New
TXN12536,2023-11-01,ST02,Harborview,Northeast,Apparel,Casual Sneakers,1,35.61,20.09,0.0,35.61,20.09,15.52,Cash,Returning
TXN14907,2023-12-09,ST02,Harborview,Northeast,Electronics,Bluetooth Speaker,2,57.98,48.76,0.0,115.96,97.52,18.44,Debit Card,Returning
TXN27739,2024-10-21,ST05,Magnolia Square,Southeast,Groceries,Trail Mix,1,4.62,3.93,15.0,3.93,3.93,0.0,Credit Card,New
TXN4579,2023-04-16,ST05,Magnolia Square,Southeast,Apparel,Cotton T-Shirt,2,36.31,17.3,0.0,72.62,34.6,38.02,Mobile Payment,VIP
TXN7089,2023-06-18,ST04,Lakeview,Midwest,Home & Garden,Ceramic Vase,2,170.12,103.56,0.0,340.24,207.12,133.12,Debit Card,Returning
TXN13303,2023-11-12,ST06,Riverside,Southeast,Apparel,Wool Sweater,1,73.78,36.82,0.0,73.78,36.82,36.96,Credit Card,New
TXN21189,2024-05-18,ST01,Maple Street,Northeast,Groceries,Trail Mix,2,9.48,8.52,0.0,18.96,17.04,1.92,Credit Card,Returning
TXN27005,2024-10-01,ST06,Riverside,Southeast,Beauty,Facial Cleanser,2,21.87,13.02,5.0,41.56,26.04,15.52,Credit Card,Returning
TXN1436,2023-01-16,ST05,Magnolia Square,Southeast,Home & Garden,Garden Hose,6,231.63,135.72,0.0,1389.78,814.32,575.46,Credit Card,VIP
TXN23538,2024-07-09,ST02,Harborview,Northeast,Groceries,Pasta Pack,3,8.28,7.11,0.0,24.84,21.33,3.51,Mobile Payment,Returning
TXN6309,2023-06-01,ST02,Harborview,Northeast,Apparel,Baseball Cap,1,50.96,29.94,5.0,48.41,29.94,18.47,Credit Card,Returning
TXN5153,2023-04-30,ST05,Magnolia Square,Southeast,Groceries,Trail Mix,1,35.57,31.87,0.0,35.57,31.87,3.7,Credit Card,Returning
TXN3871,2023-03-29,ST03,Sunset Plaza,West,Electronics,Gaming Mouse,1,356.03,277.55,0.0,356.03,277.55,78.48,Credit Card,New
TXN7990,2023-07-07,ST05,Magnolia Square,Southeast,Electronics,USB Hub,4,55.71,44.03,0.0,222.84,176.12,46.72,Debit Card,VIP
TXN26897,2024-09-28,ST05,Magnolia Square,Southeast,Beauty,Face Moisturizer,5,46.5,28.4,0.0,232.5,142.0,90.5,Cash,VIP
TXN24872,2024-08-07,ST06,Riverside,Southeast,Beauty,Lip Balm Set,2,70.1,35.16,15.0,119.16,70.32,48.84,Mobile Payment,VIP
TXN19517,2024-04-05,ST05,Magnolia Square,Southeast,Groceries,Sparkling Water,2,29.24,26.89,5.0,55.56,53.78,1.78,Mobile Payment,New
TXN12206,2023-10-23,ST03,Sunset Plaza,West,Apparel,Wool Sweater,1,69.21,37.13,0.0,69.21,37.13,32.08,Mobile Payment,New
TXN28662,2024-11-09,ST06,Riverside,Southeast,Electronics,Bluetooth Speaker,5,204.53,156.36,0.0,1022.65,781.8,240.85,Credit Card,Returning
TXN21689,2024-05-31,ST02,Harborview,Northeast,Beauty,Hair Serum,2,28.74,18.51,0.0,57.48,37.02,20.46,Credit Card,VIP
TXN17450,2024-02-06,ST01,Maple Street,Northeast,Apparel,Baseball Cap,1,71.61,35.42,0.0,71.61,35.42,36.19,Credit Card,New
TXN31435,2024-12-25,ST06,Riverside,Southeast,Beauty,Lip Balm Set,1,89.69,54.95,0.0,89.69,54.95,34.74,Debit Card,Returning
TXN17250,2024-01-30,ST06,Riverside,Southeast,Home & Garden,Indoor Planter,2,170.23,107.31,0.0,340.46,214.62,125.84,Cash,New
TXN1437,2023-01-16,ST05,Magnolia Square,Southeast,Groceries,Olive Oil,3,26.43,22.73,0.0,79.29,68.19,11.1,Cash,New
TXN9589,2023-08-13,ST05,Magnolia Square,Southeast,Home & Garden,Wall Clock,2,163.07,90.36,0.0,326.14,180.72,145.42,Debit Card,Returning
TXN21841,2024-06-03,ST03,Sunset Plaza,West,Beauty,Lip Balm Set,3,41.93,24.07,10.0,113.22,72.21,41.01,Credit Card,Returning
TXN1617,2023-01-22,ST05,Magnolia Square,Southeast,Home & Garden,Garden Hose,1,72.27,43.11,0.0,72.27,43.11,29.16,Mobile Payment,VIP
TXN22557,2024-06-18,ST02,Harborview,Northeast,Home & Garden,LED Lamp,1,91.66,60.36,15.0,77.91,60.36,17.55,Credit Card,New
TXN10726,2023-09-11,ST06,Riverside,Southeast,Groceries,Sparkling Water,3,13.5,11.37,0.0,40.5,34.11,6.39,Debit Card,New
TXN26103,2024-09-07,ST01,Maple Street,Northeast,Electronics,Smart Watch,1,754.47,581.51,0.0,754.47,581.51,172.96,Cash,Returning
TXN10522,2023-09-07,ST01,Maple Street,Northeast,Beauty,Hair Serum,4,69.28,38.33,5.0,263.28,153.32,109.96,Debit Card,Returning
TXN23636,2024-07-11,ST04,Lakeview,Midwest,Groceries,Trail Mix,2,29.6,25.05,0.0,59.2,50.1,9.1,Credit Card,Returning
TXN3958,2023-04-01,ST01,Maple Street,Northeast,Apparel,Casual Sneakers,3,109.71,58.22,,312.66,174.66,138.0,Credit Card,Returning
TXN26122,2024-09-07,ST02,Harborview,Northeast,Electronics,Smart Watch,1,565.06,457.82,0.0,565.06,457.82,107.24,Credit Card,New
TXN28423,2024-11-05,ST06,Riverside,Southeast,Electronics,Smart Watch,5,184.81,165.77,5.0,877.85,828.85,49.0,Cash,New
TXN28038,2024-10-30,ST01,Maple Street,Northeast,Beauty,Body Lotion,3,44.78,22.66,0.0,134.34,67.98,66.36,Credit Card,Returning
TXN10232,2023-08-31,ST04,Lakeview,Midwest,Beauty,Face Moisturizer,1,5.05,3.4,0.0,5.05,3.4,1.65,Mobile Payment,New
TXN25355,2024-08-19,ST05,Magnolia Square,Southeast,Groceries,Trail Mix,1,18.72,15.75,0.0,18.72,15.75,2.97,Cash,Returning
TXN20458,2024-04-30,ST02,Harborview,Northeast,Groceries,Sparkling Water,1,2.46,2.14,0.0,2.46,2.14,0.32,Mobile Payment,New
TXN4847,2023-04-23,ST03,Sunset Plaza,West,Electronics,Gaming Mouse,3,608.47,482.55,5.0,1734.15,1447.65,286.5,Debit Card,Returning
TXN8697,2023-07-23,ST01,Maple Street,Northeast,Apparel,Running Shoes,4,114.91,62.13,0.0,459.64,248.52,211.12,Mobile Payment,Returning
TXN1079,2023-01-03,ST05,Magnolia Square,Southeast,Groceries,Olive Oil,3,4.5,3.79,0.0,13.5,11.37,2.13,Credit Card,New
TXN23942,2024-07-18,ST01,Maple Street,Northeast,Beauty,Perfume Spray,3,83.91,50.37,0.0,251.73,151.11,100.62,Credit Card,Returning
